x,pi,Li,ratio1,ratio2
169308982604677504,4381345817213461,4.38135e+15,1,1.02659
171602390443574208,4439147405095668,4.43915e+15,1,1.02658
173926864085565568,4497712103710936,4.49771e+15,1,1.02657
176282824338543808,4557049981941771,4.55705e+15,1,1.02656
178670697710536384,4617171265063911,4.61717e+15,1,1.02655
181090916486922912,4678086290031658,4.67809e+15,1,1.02654
183543918808682912,4739805549760227,4.73981e+15,1,1.02653
186030148751726016,4802339672631391,4.80234e+15,1,1.02652
188550056407274112,4865699417507409,4.8657e+15,1,1.02651
191104097963347552,4929895707170854,4.9299e+15,1,1.0265
193692735787355040,4994939575260510,4.99494e+15,1,1.02649
196316438509786944,5060842232065585,5.06084e+15,1,1.02648
198975681109065696,5127615016264448,5.12762e+15,1,1.02647
201670944997520096,5195269428182134,5.19527e+15,1,1.02646
204402718108550080,5263817115242761,5.26382e+15,1,1.02645
207171494984947648,5333269878438842,5.33327e+15,1,1.02644
209977776868430560,5403639680050744,5.40364e+15,1,1.02643
212822071790389120,5474938634927395,5.47494e+15,1,1.02642
215704894663845056,5547179015376085,5.54718e+15,1,1.02642
218626767376681760,5620373263066578,5.62037e+15,1,1.02641
221588218886111520,5694533984011824,5.69453e+15,1,1.0264
224589785314441344,5769673944476499,5.76967e+15,1,1.02639
227632010046125696,5845806089723262,5.84581e+15,1,1.02638
230715443826144736,5922943524287415,5.92294e+15,1,1.02637
233840644859694592,6001099528269616,6.0011e+15,1,1.02636
237008178913256352,6080287563480484,6.08029e+15,1,1.02635
240218619417003584,6160521271793818,6.16052e+15,1,1.02634
243472547568627936,6241814464294174,6.24181e+15,1,1.02633
246770552438541792,6324181142588216,6.32418e+15,1,1.02632
250113231076525568,6407635491209727,6.40764e+15,1,1.02631
253501188619820096,6492191881212317,6.49219e+15,1,1.0263
256935038402662400,6577864881156760,6.57786e+15,1,1.02629
260415402067336480,6664669242681753,6.66467e+15,1,1.02628
263942909676696672,6752619906695882,6.75262e+15,1,1.02628
267518199828236544,6841732038804474,6.84173e+15,1,1.02627
271141919769703136,6932020978950490,6.93202e+15,1,1.02626
274814725516255168,7023502276586507,7.0235e+15,1,1.02625
278537281969241632,7116191683608077,7.11619e+15,1,1.02624
282310263036553248,7210105173565833,7.21011e+15,1,1.02623
286134351754640736,7305258920751736,7.30526e+15,1,1.02622
290010240412151296,7401669312467971,7.40167e+15,1,1.02621
293938630675262912,7499352958709373,7.49935e+15,1,1.0262
297920233714716736,7598326686653592,7.59833e+15,1,1.02619
301955770334546368,7698607534412802,7.69861e+15,1,1.02618
306045971102586624,7800212794297845,7.80021e+15,1,1.02617
310191576482714048,7903159955634388,7.90316e+15,1,1.02616
314393336968905536,8007466755605410,8.00747e+15,1,1.02615
318652013221097856,8113151166732029,8.11315e+15,1,1.02615
322968376202903040,8220231388399664,8.22023e+15,1,1.02614
327343207321160640,8328725876023265,8.32873e+15,1,1.02613
331777298567419584,8438653318166473,8.43865e+15,1,1.02612
336271452661293760,8550032651194329,8.55003e+15,1,1.02611
340826483195803392,8662883066892359,8.66288e+15,1,1.0261
345443214784643136,8777224001958900,8.77722e+15,1,1.02609
350122483211473152,8893075158834431,8.89308e+15,1,1.02608
354865135581232768,9010456495442766,9.01046e+15,1,1.02607
359672030473474944,9129388243318800,9.12939e+15,1,1.02606
364544038097820992,9249890887109290,9.24989e+15,1,1.02605
369482040451477696,9371985190729878,9.37199e+15,1,1.02604
374486931478916608,9495692192771851,9.49569e+15,1,1.02604
379559617233717952,9621033206555224,9.62103e+15,1,1.02603
384701016042574720,9748029833313111,9.74803e+15,1,1.02602
389912058671565952,9876703953550259,9.8767e+15,1,1.02601
395193688494631296,10007077745932458,1.00071e+16,1,1.026
400546861664379008,10139173664260874,1.01392e+16,1,1.02599
405972547285159232,10273014480450391,1.0273e+16,1,1.02598
411471727588513792,10408623248472424,1.04086e+16,1,1.02597
417045398111003712,10546023347579719,1.0546e+16,1,1.02596
422694567874410880,10685238446519982,1.06852e+16,1,1.02595
428420259568432320,10826292551162013,1.08263e+16,1,1.02594
434223509735797376,10969209958160411,1.09692e+16,1,1.02594
440105368959930560,11114015287085416,1.1114e+16,1,1.02593
446066902055135296,11260733513431016,1.12607e+16,1,1.02592
452109188259375872,11409389910952426,1.14094e+16,1,1.02591
458233321429629952,11560010109646546,1.156e+16,1,1.0259
464440410239943296,11712620058901953,1.17126e+16,1,1.02589
470731578382110784,11867246065190468,1.18672e+16,1,1.02588
477107964769113536,12023914776411919,1.20239e+16,1,1.02587
483570723741312192,12182653205108858,1.21827e+16,1,1.02586
490121025275394176,12343488702440644,1.23435e+16,1,1.02585
496760055196210176,12506448987255898,1.25064e+16,1,1.02585
503489015391416448,12671562152164231,1.26716e+16,1,1.02584
510309124029089344,12838856663875921,1.28389e+16,1,1.02583
517221615778225920,13008361348102647,1.30084e+16,1,1.02582
524227742032272832,13180105432674592,1.31801e+16,1,1.02581
531328771135683520,13354118508372554,1.33541e+16,1,1.0258
538525988613501312,13530430586781763,1.35304e+16,1,1.02579
545820697404117056,13709072040994697,1.37091e+16,1,1.02578
553214218095110144,13890073692665684,1.38901e+16,1,1.02577
560707889162354304,14073466723407821,1.40735e+16,1,1.02576
568303067212295680,14259282759731246,1.42593e+16,1,1.02576
576001127227557440,14447553820005072,1.44476e+16,1,1.02575
583803462815872128,14638312372818740,1.46383e+16,1,1.02574
591711486462338560,14831591318348550,1.48316e+16,1,1.02573
599726629785167104,15027423945281833,1.50274e+16,1,1.02572
607850343794817408,15225844038262403,1.52258e+16,1,1.02571
616084099156698752,15426885802313625,1.54269e+16,1,1.0257
624429386457400704,15630583894759872,1.56306e+16,1,1.02569
632887716474559360,15836973441507776,1.5837e+16,1,1.02568
641460620450323328,16046090024351817,1.60461e+16,1,1.02568
650149650368601216,16257969692565712,1.6258e+16,1,1.02567
658956379235986304,16472648989300527,1.64726e+16,1,1.02566
667882401366539520,16690164924019921,1.66902e+16,1,1.02565
676929332670429952,16910555001729137,1.69106e+16,1,1.02564
686098810946431360,17133857232388440,1.71339e+16,1,1.02563
695392496178461952,17360110106315947,1.73601e+16,1,1.02562
704812070836053504,17589352640528885,1.75894e+16,1,1.02561
714359240178979840,17821624368512184,1.78216e+16,1,1.0256
724035732565926016,18056965347947113,1.8057e+16,1,1.0256
733843299767396736,18295416152771000,1.82954e+16,1,1.02559
743783717282863488,18537017904871703,1.8537e+16,1,1.02558
753858784662148096,18781812271955684,1.87818e+16,1,1.02557
764070325831249792,19029841451182521,1.90298e+16,1,1.02556
774420189422488064,19281148241373262,1.92811e+16,1,1.02555
784910249109217408,19535775968743344,1.95358e+16,1,1.02554
795542403944981120,19793768549197266,1.97938e+16,1,1.02553
806318578707321984,20055170468213862,2.00552e+16,1,1.02552
817240724246252544,20320026821376531,2.032e+16,1,1.02552
828310817837377792,20588383284644720,2.05884e+16,1,1.02551
839530863539901952,20860286122988553,2.08603e+16,1,1.0255
850902892559383680,21135782261173859,2.11358e+16,1,1.02549
862428963615479296,21414919192065857,2.14149e+16,1,1.02548
874111163314626560,21697745064294273,2.16977e+16,1,1.02547
885951606527819264,21984308668655939,2.19843e+16,1,1.02546
897952436773419520,22274659435798342,2.22747e+16,1,1.02545
910115826605264896,22568847441409162,2.25688e+16,1,1.02545
922443978005922432,22866923418534745,2.28669e+16,1,1.02544
934939122785342976,23168938797642464,2.31689e+16,1,1.02543
947603522984917376,23474945663321587,2.34749e+16,1,1.02542
960439471286928512,23784996809669720,2.3785e+16,1,1.02541
973449291429665280,24099145709579837,2.40991e+16,1,1.0254
986635338628035072,24417446562796891,2.44174e+16,1,1.02539
1000000000000000000,24739954287740860,2.474e+16,1,1.02539
